"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","COUNTERPART_COUNTRY","FREQUENCY","SCALE","2016","2016-Q1","2016-M01","2016-M02","2016-M03","2016-Q2","2016-M04","2016-M05","2016-M06","2016-Q3","2016-M07","2016-M08","2016-M09","2016-Q4","2016-M10","2016-M11","2016-M12","2017","2017-Q1","2017-M01","2017-M02","2017-M03","2017-Q2","2017-M04","2017-M05","2017-M06","2017-Q3","2017-M07","2017-M08","2017-M09","2017-Q4","2017-M10","2017-M11","2017-M12","2018","2018-Q1","2018-M01","2018-M02","2018-M03","2018-Q2","2018-M04","2018-M05","2018-M06","2018-Q3","2018-M07","2018-M08","2018-M09","2018-Q4","2018-M10","2018-M11","2018-M12","2019","2019-Q1","2019-M01","2019-M02","2019-M03","2019-Q2","2019-M04","2019-M05","2019-M06","2019-Q3","2019-M07","2019-M08","2019-M09","2019-Q4","2019-M10","2019-M11","2019-M12","2020","2020-Q1","2020-M01","2020-M02","2020-M03","2020-Q2","2020-M04","2020-M05","2020-M06","2020-Q3","2020-M07","2020-M08","2020-M09","2020-Q4","2020-M10","2020-M11","2020-M12","2021","2021-Q1","2021-M01","2021-M02","2021-M03","2021-Q2","2021-M04","2021-M05","2021-M06","2021-Q3","2021-M07","2021-M08","2021-M09","2021-Q4","2021-M10","2021-M11","2021-M12","2022","2022-Q1","2022-M01","2022-M02","2022-M03","2022-Q2","2022-M04","2022-M05","2022-M06","2022-Q3","2022-M07","2022-M08","2022-M09","2022-Q4","2022-M10","2022-M11","2022-M12","2023","2023-Q1","2023-M01","2023-M02","2023-M03","2023-Q2","2023-M04","2023-M05","2023-M06","2023-Q3","2023-M07","2023-M08","2023-M09","2023-Q4","2023-M10","2023-M11","2023-M12","2024","2024-Q1","2024-M01","2024-M02","2024-M03","2024-Q2","2024-M04","2024-M05","2024-M06","2024-Q3","2024-M07","2024-M08","2024-M09","2024-Q4","2024-M10","2024-M11","2024-M12","2025-Q1","2025-M01","2025-M02","2025-M03","2025-Q2","2025-M04","2025-M05","2025-M06","2025-M07","2025-M08"
"IMF.STA:IMTS(1.0.0)","JPN.TBG_USD.G092.M","OBS_VALUE","Japan","Trade balance goods, US dollar","EMDEs by Source of Export Earnings: Nonfuel","Monthly","Millions","","","-7769.628187","-3109.805203","-1693.894017","","-874.485915","-3519.029601","-1820.345098","","-1723.022804","-3280.927623","-3653.033333","","-2345.931069","-3510.61036","-1059.459279","","","-8845.598978","1805.565803","-1170.96248","","-1303.38184","-3625.274699","-1381.593624","","-1485.365008","-2651.315089","-1120.232393","","-2664.70178","-3875.378609","-1616.547882","","","-6740.139397","-4083.84102","3108.058358","","385.244274","-3409.674489","1358.907903","","-1226.122741","-1431.711572","-1393.438197","","-3670.138984","-4261.259073","-1381.4368","","","-9579.302108","-911.381473","50.145362","","-2498.614826","-5008.648312","237.533314","","-3283.429478","-1568.43046","-3224.445496","","-2050.404153","-2490.208396","-1306.506924","","","-9389.068868","4829.797362","-2093.740447","","-6481.24265","-5830.26117","-1574.711477","","-4912.772107","-1826.298228","-924.692571","","-441.440389","-3487.348566","333.318774","","","-5099.139913","-2155.138588","1462.84951","","-1096.937973","-1920.205631","-274.378442","","-42.762931","-2709.836578","-2372.997181","","-1244.104076","-4640.140691","-3002.966786","","","-11572.06674","-2038.231654","-2577.585142","","-2668.033147","-6870.587794","-4591.67993","","-4978.334718","-7985.402524","-5855.548048","","-7418.41807","-7557.648343","-4567.12753","","","-15533.593592","-3306.064927","-5084.212311","","-4017.3364","-5577.110917","-3239.364799","","-1852.729496","-4640.550811","-3811.727448","","-4624.112212","-4257.146099","-1071.404174","","","-8934.10713","-3798.734383","1194.621771","","-3741.105005","-5013.144538","-1807.31312","","-5015.977413","-3285.06746","-5436.608968","","-6327.293166","-4551.881865","-3801.423545","","-12788.640763","-1008.152705","-2476.390374","","-4615.679434","-4628.376697","-3753.465913","-3772.732104","-3536.855129"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.KAZ.M","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Kazakhstan, Republic of","Monthly","Millions","","","7.196492","11.514968","15.584964","","19.486822","12.231128","31.584175","","20.615969","12.99194","35.186471","","8.361249","13.264645","5.225519","","","11.942231","34.357431","30.682555","","19.425224","28.747788","15.904482","","20.27113","19.370557","26.671349","","26.423699","22.447107","17.898459","","","23.87687","44.565656","37.083541","","37.639957","24.46549","18.626617","","36.944089","23.131598","31.141464","","38.115832","51.461844","20.572984","","","65.809712","18.212274","41.412487","","52.537335","26.783202","37.415383","","39.851922","27.587769","30.065693","","22.212939","36.781645","18.483592","","","22.458321","47.371689","56.577912","","29.033702","17.515734","40.77801","","25.765971","10.051244","34.079656","","23.771279","27.633455","26.387465","","","15.369308","27.189656","30.004383","","26.003313","26.915517","43.407394","","38.011383","25.168689","24.35348","","30.500128","29.986878","31.459168","","","25.994566","39.413784","46.244705","","52.68429","55.000354","98.386388","","71.860582","39.797934","41.342076","","53.580191","72.426334","73.327082","","","63.255646","87.319501","121.176914","","66.117599","54.543307","91.225576","","85.273075","67.394784","70.959181","","46.270543","46.181729","47.302244","","","78.109221","78.923329","129.729143","","97.713415","52.770049","89.785968","","70.466463","77.891086","74.51857","","71.422654","54.327067","47.320386","","85.83191","64.797873","83.244565","","62.088922","66.133418","57.648521","69.480927","111.662246"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.GUM.M","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Guam","Monthly","Millions","","","0.54315","0.446699","0.75208","","0.614085","0.390685","0.517974","","0.373777","0.44205","0.656516","","0.669001","1.023782","0.895724","","","0.581473","0.7986","0.930579","","1.298305","0.833994","0.392459","","0.514059","0.380596","0.495804","","0.540216","0.705334","0.752805","","","0.698338","0.889569","1.001618","","0.801022","0.851274","0.738849","","0.480755","0.41634","0.525197","","0.448309","0.341708","0.183686","","","0.356671","0.521524","0.408413","","0.43116","0.512101","0.376274","","0.320388","0.460635","0.614455","","0.727992","0.503174","0.537173","","","0.405619","0.150809","0.159321","","0.123719","0.162482","0.164148","","0.467078","0.223299","0.311229","","0.43256","0.299368","0.283293","","","0.029866","0.055849","0.042863","","0.061539","0.063083","0.01771","","0.050161","0.042928","0.043822","","0.023363","0.056167","0.055142","","","0.038606","0.0645","0.628346","","0.018966","0.144043","0.051085","","0.051011","0.030671","0.025878","","0.067871","0.017813","0.097362","","","0.007572","0.107259","0.127994","","0.04947","0.056438","0.041953","","0.00546","1.694213","0.031357","","0.06221","0.183189","0.051315","","","0.018609","2.299931","0.025036","","0.318001","0.009897","0.220129","","0.054919","0.034425","0.157345","","0.040354","","0.078843","","0.046826","0.073043","0.021559","","0.099503","0.009601","0.066248","0.084333","0.06675"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.SGP.M","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Singapore","Monthly","Millions","","","603.468944","625.818931","647.287997","","573.455067","552.783418","676.942717","","589.817439","683.018909","636.428176","","675.773776","628.299596","577.040177","","","667.323895","755.643848","750.426564","","731.783922","696.519989","754.979799","","671.636529","690.04101","726.462734","","641.809759","728.211422","708.128376","","","816.051549","994.669077","839.514615","","731.882147","832.825431","753.502509","","864.524195","949.195487","592.122928","","886.328211","847.428815","639.232472","","","680.075508","702.926861","662.756704","","632.500174","642.595048","635.365881","","722.530857","562.097186","566.049029","","652.794941","682.005262","657.137612","","","743.672645","642.874661","735.170023","","751.088978","886.818079","739.65554","","827.988411","604.272332","567.562376","","758.949791","639.032886","642.977093","","","686.11478","634.330794","728.285297","","604.630296","720.837853","765.72383","","801.130217","799.139712","768.415934","","778.478487","728.085469","808.331048","","","816.038786","754.674533","968.164307","","841.871606","847.81257","810.507867","","782.387035","880.489603","722.260116","","822.919732","736.915089","858.802528","","","730.850604","842.868496","843.007769","","545.033622","673.447536","681.300951","","610.078658","706.595911","620.072825","","709.273793","840.369329","789.617471","","","549.066968","646.79668","574.500338","","547.108592","657.514423","635.64448","","648.946251","623.125998","696.11301","","763.119274","598.326443","682.421814","","759.209374","535.152271","595.772428","","649.203753","647.491956","659.298682","621.865253","537.959348"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.GX440.M","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Middle East, North Africa, Afghanistan, and Pakistan","Monthly","Millions","","","1992.908758","2235.273848","2510.633684","","2080.705175","1843.842166","2237.093617","","1945.474263","2000.424513","2400.657535","","2115.365168","2184.738312","2150.142262","","","1683.111871","1881.794109","2382.870107","","1849.059003","1520.037164","1937.767329","","1698.713149","1822.456327","2023.670409","","1915.685519","1932.585874","2227.106327","","","1773.201978","2077.202383","2640.66056","","1916.284005","1763.642412","2079.799562","","1669.228907","1817.925484","1984.812293","","2067.425166","1855.388782","2015.218095","","","1572.520096","1795.312492","2226.448511","","1611.755545","1600.622281","1736.95952","","1970.82703","1831.404711","2201.627201","","2103.391211","2025.510148","2155.125522","","","1706.256524","1934.231447","2349.076995","","1535.044439","867.299152","904.541632","","1089.698412","1058.415171","1432.456132","","1585.672593","1781.806142","1997.474366","","","1494.95279","1844.749515","2350.691624","","1799.601212","1307.976424","1908.24013","","1959.200122","1581.774821","1422.673521","","1450.733984","1848.853674","1978.490113","","","1585.759879","1835.301041","2389.557192","","1884.527809","1629.448462","1807.594415","","1849.595607","1508.903444","1867.366132","","1991.521924","2047.195848","2371.089527","","","1783.582199","2106.994048","2530.0551","","2109.123601","1819.734461","2098.568227","","2103.819622","1852.736345","2188.318191","","2406.296011","2567.711752","2669.563205","","","1927.777867","2042.323034","2509.750663","","2234.724283","1842.317232","2109.323454","","2330.878823","2041.65801","2532.77698","","3197.35069","3164.800095","3164.839877","","2548.941595","2391.309966","2979.403588","","2367.14015","2223.519884","2856.962392","2531.472781","2222.769916"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.DOM.M","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Dominican Republic","Monthly","Millions","","","0.302588","0.998904","0.768795","","0.457945","0.246291","0.402619","","0.237393","0.27891","0.610559","","0.371912","0.571599","0.345774","","","0.341961","0.310476","0.56083","","0.494285","0.491059","0.653067","","0.495944","15.896386","17.047626","","16.418137","23.02832","22.494389","","","23.304021","22.231378","22.253985","","25.025393","29.495075","22.131286","","23.674973","14.700302","15.774209","","21.187231","20.042987","20.120193","","","10.551756","23.259943","20.771388","","15.978292","27.080853","24.584691","","30.161721","29.734761","24.470938","","19.54066","20.242166","20.423451","","","15.748671","25.19928","33.64266","","11.642466","6.118867","10.551122","","4.501928","6.770019","9.007699","","9.455506","10.88481","15.698852","","","10.722433","15.003712","19.234016","","10.769096","16.065635","19.089765","","15.601165","14.619951","15.362058","","30.365014","23.21433","40.367295","","","12.870178","17.139797","36.259678","","26.437261","22.180245","27.158471","","31.496497","25.626403","30.036639","","34.900394","22.140555","35.275122","","","20.474398","27.350738","37.185328","","28.945093","29.714709","34.211284","","32.570298","26.775493","27.284622","","31.21272","32.123611","33.357702","","","20.81196","25.062518","37.746707","","33.735694","28.928188","33.186643","","37.856063","27.245142","27.115305","","23.210402","33.601593","30.349298","","27.060737","29.490639","45.955428","","34.687278","28.065789","32.488467","29.566997","30.370198"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.MWI.M","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Malawi","Monthly","Millions","","","0.796713","1.316681","2.03673","","2.136039","0.781554","1.327676","","2.473429","1.350136","0.849533","","2.252915","1.170171","2.276533","","","0.742937","0.909548","3.034636","","1.928695","1.796817","0.892288","","1.442688","3.546373","1.970527","","2.143415","2.029723","1.392826","","","1.516108","2.567234","2.027066","","5.790669","1.810349","2.458518","","2.5351","3.115896","3.188417","","2.151239","1.35092","1.046763","","","1.653564","1.788808","1.82126","","2.246905","4.281427","1.80005","","2.14684","3.935991","3.064319","","1.574599","1.46985","1.578968","","","1.019583","1.842133","1.617246","","0.99508","2.39407","0.886401","","1.941753","5.424951","1.538074","","1.522128","1.442248","1.414011","","","0.899773","1.163482","1.853288","","2.172222","3.323361","2.380925","","5.034043","1.685115","6.128055","","5.066517","5.575006","3.315487","","","1.503859","5.046992","3.804757","","2.501649","1.952252","1.192841","","4.385256","4.741321","2.760116","","2.635359","3.854117","2.233272","","","2.186384","1.936621","8.624633","","2.816048","1.151951","2.267379","","2.151714","2.059959","2.850176","","2.698094","2.023412","3.330068","","","1.339253","1.800067","1.933059","","2.298686","1.715617","0.815823","","1.586326","2.798154","1.755495","","1.639484","2.535187","3.737433","","1.271111","2.059015","3.290893","","2.148003","3.443454","3.206337","4.511033","4.835677"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.MDV.M","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Maldives","Monthly","Millions","","","1.189","1.238501","1.643038","","1.474157","1.762058","1.895891","","1.259908","1.816596","1.034497","","1.676885","1.185493","1.011532","","","0.792174","2.010496","3.035813","","1.598826","1.688023","1.658126","","1.59581","1.421341","2.462529","","1.42591","1.065404","1.435004","","","1.784599","1.283728","1.85735","","1.320686","1.84807","1.020548","","2.032741","6.870277","1.604964","","1.693372","1.766677","1.94078","","","1.988329","1.501544","2.133626","","1.132202","1.86962","3.026338","","2.777796","3.253568","0.909313","","1.903427","2.269411","1.529607","","","1.274294","1.265103","2.419349","","1.490456","0.230223","2.243808","","0.834003","0.331399","0.755431","","1.433031","1.075512","6.232082","","","0.753991","2.930091","3.058723","","1.248801","1.243818","10.615528","","1.103179","2.461875","3.442679","","1.202347","3.618979","2.149512","","","2.041777","2.605538","3.424264","","2.767856","3.373259","2.155951","","3.166352","1.836223","2.721174","","2.354285","4.512736","3.145625","","","2.86148","4.526568","3.307878","","2.822461","2.571355","3.145321","","2.470583","2.816893","3.833062","","3.137046","3.485677","5.75492","","","3.736808","4.215068","5.399011","","5.750341","3.731331","1.723743","","4.238572","2.290251","2.126022","","2.07134","2.442086","2.590162","","1.414191","4.601546","2.501451","","1.837941","2.647238","5.841179","3.213738","2.134347"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.WSM.M","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","Samoa","Monthly","Millions","","","0.308843","1.272969","1.1474","","1.190022","0.786624","1.486276","","1.542535","1.771844","1.298632","","1.255164","1.432955","1.472439","","","0.27966","2.487539","0.573493","","0.770339","0.779477","0.545093","","0.745967","1.171701","1.920655","","1.128061","0.823596","1.886427","","","0.632384","0.746743","0.745044","","1.375233","2.210243","0.72208","","0.840884","1.718747","0.864199","","1.609506","0.998523","1.185651","","","0.360068","0.940816","0.765939","","1.091634","0.943658","1.171928","","1.695558","0.836535","1.504639","","1.439938","1.091095","0.786827","","","1.669134","0.585677","1.582751","","0.621764","0.83615","0.601478","","0.607596","0.906456","1.335436","","0.847776","3.119456","0.811174","","","0.128327","0.963794","0.899129","","0.985712","0.346485","1.187538","","0.574242","1.615939","0.850517","","0.620241","0.798095","0.96728","","","0.480733","0.506796","1.198368","","0.556642","0.765955","0.655888","","0.533097","1.251938","0.709247","","13.831819","1.024436","1.684626","","","0.465336","1.343436","1.548915","","2.180644","0.938334","1.86615","","1.903797","0.988988","2.059477","","1.634872","2.032916","2.079316","","","1.384217","1.310478","0.949915","","1.558762","1.439248","1.468385","","1.438186","1.79193","1.91379","","2.093896","1.959165","1.157448","","0.665691","1.114448","2.348684","","1.772443","1.65153","0.975716","1.609315","2.072019"
"IMF.STA:IMTS(1.0.0)","JPN.MG_CIF_USD.BRN.M","OBS_VALUE","Japan","Imports of goods, Cost insurance freight (CIF), US dollar","Brunei Darussalam","Monthly","Millions","","","193.445417","219.147814","151.459929","","108.626901","111.383316","156.260024","","134.175433","143.122239","135.834521","","133.202649","119.905028","131.992614","","","202.022187","115.136864","119.050065","","193.099326","122.943146","150.593031","","131.303108","143.499352","96.695779","","113.49138","128.972149","171.633544","","","200.023589","193.182342","234.433117","","118.765461","173.688837","204.478558","","138.500644","214.441905","178.179633","","189.505848","239.204285","186.190253","","","275.139426","320.994094","212.288078","","231.415193","170.657543","195.816791","","166.725726","155.331187","105.689077","","224.094695","188.091345","224.806053","","","260.110835","240.241947","200.643092","","160.484189","72.270161","212.737945","","75.48665","77.528994","108.142141","","114.903008","95.184752","117.752583","","","208.890243","199.714828","166.945244","","136.616404","150.631088","199.387552","","179.433115","199.685348","254.521132","","110.793349","189.553518","244.921255","","","302.009147","263.762052","242.469515","","158.265809","170.619028","129.277669","","246.084067","155.41526","189.342096","","139.524557","232.750511","314.97388","","","343.620031","307.139674","218.78288","","150.642597","148.025947","59.490968","","195.388905","127.516669","70.724774","","162.606266","79.727049","97.247137","","","143.079209","163.158959","216.095646","","106.853352","133.508434","48.021217","","282.291215","256.853848","151.951785","","172.575263","127.508061","56.506434","","207.125553","295.76538","74.770732","","198.178961","27.176005","120.393249","126.91344","26.617216"
"IMF.STA:IMTS(1.0.0)","JPN.XG_FOB_USD.SSD.M","OBS_VALUE","Japan","Exports of goods, Free on board (FOB), US dollar","South Sudan, Republic of","Monthly","Millions","","","0.23249","","","","","","","","","","","","","","","","","","","","","","","","","","0.258646","0.20349","","0.630428","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.91109","","0.455433","1.124305","0.910688","","","0.857722","1.570995","3.414746","","0.834022","0.824043","0.473171","","0.842607","1.013914","1.041275","","0.589228","0.692391","0.914583","","","1.003817","1.012667","0.387217","","0.332095","1.450041","0.706719","","2.187151","0.691514","1.483521","","0.926118","1.252401","0.704282","","","0.648807","1.390765","1.679316","","0.659633","1.078692","0.989509","","1.200647","1.171365","1.289818","","1.383693","2.534589","1.905882","","","1.322787","1.402749","1.687361","","3.44573","1.305113","1.650541","","1.83641","2.198992","1.95673","","2.36735","2.956924","3.543747","","","2.02278","2.37074","2.946179","","1.967493","1.403522","5.205377","","3.253587","1.996118","2.946016","","2.767467","2.294048","1.730457","","1.264436","1.718149","1.62489","","1.264053","0.292396","1.726246","1.97851","2.450073"
